"SalesOrderNumber","OrderDate","ProductKey","ResellerKey","EmployeeKey","SalesTerritoryKey","Quantity","Unit Price","Sales","Cost"
"SO53512","9/11/2019 12:00:00 AM","592","88","290","10","2","338.99","677.98","616.4400"
"SO53512","9/11/2019 12:00:00 AM","516","88","290","10","2","23.48","46.96","34.7600"
"SO53512","9/11/2019 12:00:00 AM","355","88","290","10","5","1391.99","6959.95","6328.1000"
"SO53512","9/11/2019 12:00:00 AM","551","88","290","10","4","158.43","633.72","578.3800"
"SO53512","9/11/2019 12:00:00 AM","524","88","290","10","2","158.43","316.86","289.1900"
"SO53512","9/11/2019 12:00:00 AM","542","88","290","10","1","24.29","24.29","17.9800"
"SO53512","9/11/2019 12:00:00 AM","359","88","290","10","1","1376.99","1376.99","1251.9800"
"SO53512","9/11/2019 12:00:00 AM","532","88","290","10","4","149.87","599.48","547.1400"
"SO53512","9/11/2019 12:00:00 AM","513","88","290","10","2","218.45","436.90","398.7500"
"SO53512","9/11/2019 12:00:00 AM","593","88","290","10","1","338.99","338.99","308.2200"
"SO53512","9/11/2019 12:00:00 AM","512","88","290","10","3","218.45","655.35","598.1300"
"SO53512","9/11/2019 12:00:00 AM","357","88","290","10","2","1391.99","2783.98","2531.2400"
"SO53512","9/11/2019 12:00:00 AM","594","88","290","10","3","338.99","1016.97","924.6500"
"SO53513","9/12/2019 12:00:00 AM","510","281","291","6","3","200.05","600.15","599.5600"
"SO53513","9/12/2019 12:00:00 AM","571","281","291","6","1","334.06","334.06","461.4400"
"SO53513","9/12/2019 12:00:00 AM","548","281","291","6","3","48.59","145.77","107.8800"
"SO53513","9/12/2019 12:00:00 AM","472","281","291","6","6","38.10","228.60","142.4900"
"SO53513","9/12/2019 12:00:00 AM","575","281","291","6","1","1430.44","1430.44","1481.9400"
"SO53513","9/12/2019 12:00:00 AM","467","281","291","6","3","14.69","44.07","27.4800"
"SO53513","9/12/2019 12:00:00 AM","488","281","291","6","13","31.31","407.03","540.4400"
"SO53513","9/12/2019 12:00:00 AM","561","281","291","6","2","953.63","1907.26","2963.8800"
"SO53513","9/12/2019 12:00:00 AM","573","281","291","6","3","1430.44","4291.32","4445.8100"
"SO53513","9/12/2019 12:00:00 AM","509","281","291","6","1","200.05","200.05","199.8500"
"SO53513","9/12/2019 12:00:00 AM","231","281","291","6","6","29.99","179.94","230.9500"
"SO53513","9/12/2019 12:00:00 AM","214","281","291","6","12","20.29","243.48","157.0400"
"SO53513","9/12/2019 12:00:00 AM","483","281","291","6","3","72.00","216.00","134.6400"
"SO53513","9/12/2019 12:00:00 AM","491","281","291","6","22","29.69","653.18","914.5900"
"SO53513","9/12/2019 12:00:00 AM","507","281","291","6","1","200.05","200.05","199.8500"
"SO53513","9/12/2019 12:00:00 AM","465","281","291","6","14","14.20","198.80","128.2300"
"SO53513","9/12/2019 12:00:00 AM","565","281","291","6","11","334.06","3674.66","5075.8900"
"SO53513","9/12/2019 12:00:00 AM","554","281","291","6","1","54.94","54.94","40.6600"
"SO53513","9/12/2019 12:00:00 AM","569","281","291","6","2","334.06","668.12","922.8900"
"SO53513","9/12/2019 12:00:00 AM","487","281","291","6","7","32.99","230.93","143.9600"
"SO53513","9/12/2019 12:00:00 AM","463","281","291","6","6","14.69","88.14","54.9600"
"SO53513","9/12/2019 12:00:00 AM","484","281","291","6","10","4.77","47.70","29.7300"
"SO53513","9/12/2019 12:00:00 AM","502","281","291","6","2","200.05","400.10","399.7000"
"SO53513","9/12/2019 12:00:00 AM","222","281","291","6","8","20.99","167.92","104.6900"
"SO53513","9/12/2019 12:00:00 AM","237","281","291","6","6","29.99","179.94","230.9500"
"SO53513","9/12/2019 12:00:00 AM","563","281","291","6","1","953.63","953.63","1481.9400"
"SO53513","9/12/2019 12:00:00 AM","521","281","291","6","2","16.27","32.54","24.0800"
"SO53513","9/12/2019 12:00:00 AM","560","281","291","6","5","728.91","3644.55","3775.7500"
"SO53513","9/12/2019 12:00:00 AM","234","281","291","6","15","27.49","412.35","577.3800"
"SO53513","9/12/2019 12:00:00 AM","471","281","291","6","25","31.75","793.75","593.7300"
"SO53513","9/12/2019 12:00:00 AM","477","281","291","6","2","2.99","5.98","3.7300"
"SO53513","9/12/2019 12:00:00 AM","498","281","291","6","3","602.35","1807.05","1805.2300"
"SO53513","9/12/2019 12:00:00 AM","566","281","291","6","1","334.06","334.06","461.4400"
"SO53513","9/12/2019 12:00:00 AM","586","281","291","6","2","334.06","668.12","922.8900"
"SO53513","9/12/2019 12:00:00 AM","562","281","291","6","4","953.63","3814.52","5927.7500"
"SO53513","9/12/2019 12:00:00 AM","480","281","291","6","10","1.37","13.70","8.5700"
"SO53513","9/12/2019 12:00:00 AM","225","281","291","6","19","4.94","93.86","131.5200"
"SO53513","9/12/2019 12:00:00 AM","493","281","291","6","4","200.05","800.20","799.4100"
"SO53513","9/12/2019 12:00:00 AM","506","281","291","6","2","200.05","400.10","399.7000"
"SO53513","9/12/2019 12:00:00 AM","497","281","291","6","2","602.35","1204.70","1203.4900"
"SO53513","9/12/2019 12:00:00 AM","570","281","291","6","1","334.06","334.06","461.4400"
"SO53513","9/12/2019 12:00:00 AM","217","281","291","6","12","20.29","243.48","157.0400"
"SO53513","9/12/2019 12:00:00 AM","522","281","291","6","3","23.48","70.44","52.1300"
"SO53513","9/12/2019 12:00:00 AM","490","281","291","6","5","32.39","161.95","207.8600"
"SO53513","9/12/2019 12:00:00 AM","564","281","291","6","13","953.63","12397.19","19265.1900"
"SO53513","9/12/2019 12:00:00 AM","576","281","291","6","4","1430.44","5721.76","5927.7500"
"SO53513","9/12/2019 12:00:00 AM","568","281","291","6","7","334.06","2338.42","3230.1100"
"SO53514","9/12/2019 12:00:00 AM","501","182","289","1","3","72.88","218.64","161.7800"
"SO53514","9/12/2019 12:00:00 AM","214","182","289","1","4","20.99","83.96","52.3500"
"SO53514","9/12/2019 12:00:00 AM","577","182","289","1","1","728.91","728.91","755.1500"
"SO53514","9/12/2019 12:00:00 AM","523","182","289","1","3","31.58","94.74","70.1200"
"SO53514","9/12/2019 12:00:00 AM","573","182","289","1","4","1430.44","5721.76","5927.7500"
"SO53514","9/12/2019 12:00:00 AM","506","182","289","1","2","200.05","400.10","399.7000"
"SO53514","9/12/2019 12:00:00 AM","601","182","289","1","1","32.39","32.39","23.9700"
"SO53514","9/12/2019 12:00:00 AM","571","182","289","1","4","334.06","1336.24","1845.7800"
"SO53514","9/12/2019 12:00:00 AM","585","182","289","1","2","334.06","668.12","922.8900"
"SO53514","9/12/2019 12:00:00 AM","487","182","289","1","10","32.99","329.90","205.6600"
"SO53514","9/12/2019 12:00:00 AM","559","182","289","1","8","12.14","97.12","71.8900"
"SO53514","9/12/2019 12:00:00 AM","488","182","289","1","9","32.39","291.51","374.1500"
"SO53514","9/12/2019 12:00:00 AM","493","182","289","1","3","200.05","600.15","599.5600"
"SO53514","9/12/2019 12:00:00 AM","558","182","289","1","3","242.99","728.97","539.4500"
"SO53514","9/12/2019 12:00:00 AM","579","182","289","1","4","728.91","2915.64","3020.6000"
"SO53514","9/12/2019 12:00:00 AM","231","182","289","1","7","29.99","209.93","269.4500"
"SO53514","9/12/2019 12:00:00 AM","574","182","289","1","3","1430.44","4291.32","4445.8100"
"SO53514","9/12/2019 12:00:00 AM","603","182","289","1","4","72.89","291.56","215.7700"
"SO53514","9/12/2019 12:00:00 AM","556","182","289","1","2","105.29","210.58","155.8400"
"SO53514","9/12/2019 12:00:00 AM","471","182","289","1","6","38.10","228.60","142.4900"
"SO53514","9/12/2019 12:00:00 AM","554","182","289","1","2","54.94","109.88","81.3100"
"SO53514","9/12/2019 12:00:00 AM","578","182","289","1","2","728.91","1457.82","1510.3000"
"SO53514","9/12/2019 12:00:00 AM","465","182","289","1","4","14.69","58.76","36.6400"
"SO53514","9/12/2019 12:00:00 AM","492","182","289","1","3","602.35","1807.05","1805.2300"
"SO53514","9/12/2019 12:00:00 AM","483","182","289","1","8","72.00","576.00","359.0400"
"SO53514","9/12/2019 12:00:00 AM","576","182","289","1","2","1430.44","2860.88","2963.8800"
"SO53514","9/12/2019 12:00:00 AM","500","182","289","1","2","602.35","1204.70","1203.4900"
"SO53514","9/12/2019 12:00:00 AM","572","182","289","1","2","334.06","668.12","922.8900"
"SO53514","9/12/2019 12:00:00 AM","569","182","289","1","2","334.06","668.12","922.8900"
"SO53514","9/12/2019 12:00:00 AM","566","182","289","1","4","334.06","1336.24","1845.7800"
"SO53514","9/12/2019 12:00:00 AM","560","182","289","1","5","728.91","3644.55","3775.7500"
"SO53514","9/12/2019 12:00:00 AM","490","182","289","1","3","32.39","97.17","124.7200"
"SO53514","9/12/2019 12:00:00 AM","222","182","289","1","3","20.99","62.97","39.2600"
"SO53514","9/12/2019 12:00:00 AM","521","182","289","1","3","16.27","48.81","36.1200"
"SO53514","9/12/2019 12:00:00 AM","234","182","289","1","10","29.99","299.90","384.9200"
"SO53514","9/12/2019 12:00:00 AM","499","182","289","1","6","602.35","3614.10","3610.4600"
"SO53514","9/12/2019 12:00:00 AM","564","182","289","1","6","953.63","5721.78","8891.6300"
"SO53514","9/12/2019 12:00:00 AM","477","182","289","1","8","2.99","23.92","14.9300"
"SO53514","9/12/2019 12:00:00 AM","502","182","289","1","2","200.05","400.10","399.7000"
"SO53514","9/12/2019 12:00:00 AM","217","182","289","1","6","20.99","125.94","78.5200"
"SO53514","9/12/2019 12:00:00 AM","562","182","289","1","1","953.63","953.63","1481.9400"
"SO53514","9/12/2019 12:00:00 AM","568","182","289","1","4","334.06","1336.24","1845.7800"
"SO53514","9/12/2019 12:00:00 AM","484","182","289","1","6","4.77","28.62","17.8400"
"SO53514","9/12/2019 12:00:00 AM","575","182","289","1","1","1430.44","1430.44","1481.9400"
"SO53514","9/12/2019 12:00:00 AM","570","182","289","1","3","334.06","1002.18","1384.3300"
"SO53514","9/12/2019 12:00:00 AM","567","182","289","1","6","334.06","2004.36","2768.6700"
"SO53514","9/12/2019 12:00:00 AM","472","182","289","1","4","38.10","152.40","95.0000"
"SO53514","9/12/2019 12:00:00 AM","237","182","289","1","1","29.99","29.99","38.4900"
"SO53514","9/12/2019 12:00:00 AM","491","182","289","1","9","32.39","291.51","374.1500"
"SO53514","9/12/2019 12:00:00 AM","225","182","289","1","6","5.39","32.34","41.5300"
"SO53514","9/12/2019 12:00:00 AM","561","182","289","1","3","953.63","2860.89","4445.8100"
"SO53514","9/12/2019 12:00:00 AM","514","182","289","1","2","63.90","127.80","94.5700"
"SO53514","9/12/2019 12:00:00 AM","586","182","289","1","1","334.06","334.06","461.4400"
"SO53514","9/12/2019 12:00:00 AM","463","182","289","1","3","14.69","44.07","27.4800"
"SO53514","9/12/2019 12:00:00 AM","552","182","289","1","4","54.89","219.56","162.4900"
"SO53514","9/12/2019 12:00:00 AM","565","182","289","1","2","334.06","668.12","922.8900"
"SO53514","9/12/2019 12:00:00 AM","496","182","289","1","2","602.35","1204.70","1203.4900"
"SO53514","9/12/2019 12:00:00 AM","563","182","289","1","2","953.63","1907.26","2963.8800"
"SO53515","9/12/2019 12:00:00 AM","404","609","282","4","1","26.72","26.72","19.7800"
"SO53516","9/12/2019 12:00:00 AM","570","633","295","8","1","334.06","334.06","461.4400"
"SO53516","9/12/2019 12:00:00 AM","557","633","295","8","1","153.89","153.89","113.8800"
"SO53517","9/12/2019 12:00:00 AM","551","291","281","4","1","158.43","158.43","144.5900"
"SO53518","9/13/2019 12:00:00 AM","353","254","286","1","2","1391.99","2783.98","2531.2400"
"SO53518","9/13/2019 12:00:00 AM","514","254","286","1","5","63.90","319.50","236.4300"
"SO53518","9/13/2019 12:00:00 AM","361","254","286","1","12","1331.09","15973.08","15023.7800"
"SO53518","9/13/2019 12:00:00 AM","357","254","286","1","6","1391.99","8351.94","7593.7200"
"SO53518","9/13/2019 12:00:00 AM","555","254","286","1","2","63.90","127.80","94.5700"
"SO53518","9/13/2019 12:00:00 AM","400","254","286","1","12","35.91","430.92","329.9100"
"SO53518","9/13/2019 12:00:00 AM","517","254","286","1","3","31.58","94.74","70.1200"
"SO53518","9/13/2019 12:00:00 AM","474","254","286","1","13","40.59","527.67","340.2900"
"SO53518","9/13/2019 12:00:00 AM","355","254","286","1","3","1391.99","4175.97","3796.8600"
"SO53518","9/13/2019 12:00:00 AM","290","254","286","1","5","818.70","4093.50","3736.0000"
"SO53518","9/13/2019 12:00:00 AM","402","254","286","1","3","72.16","216.48","160.2000"
"SO53518","9/13/2019 12:00:00 AM","516","254","286","1","10","23.48","234.80","173.7800"
"SO53518","9/13/2019 12:00:00 AM","298","254","286","1","5","809.76","4048.80","3695.2100"
"SO53518","9/13/2019 12:00:00 AM","472","254","286","1","2","38.10","76.20","47.5000"
"SO53518","9/13/2019 12:00:00 AM","593","254","286","1","3","338.99","1016.97","924.6500"
"SO53518","9/13/2019 12:00:00 AM","559","254","286","1","6","12.14","72.84","53.9200"
"SO53518","9/13/2019 12:00:00 AM","552","254","286","1","4","54.89","219.56","162.4900"
"SO53518","9/13/2019 12:00:00 AM","532","254","286","1","11","144.88","1593.68","1504.6400"
"SO53518","9/13/2019 12:00:00 AM","487","254","286","1","4","32.99","131.96","82.2700"
"SO53518","9/13/2019 12:00:00 AM","603","254","286","1","10","72.89","728.90","539.4200"
"SO53518","9/13/2019 12:00:00 AM","558","254","286","1","8","242.99","1943.92","1438.5200"
"SO53518","9/13/2019 12:00:00 AM","501","254","286","1","3","72.88","218.64","161.7800"
"SO53518","9/13/2019 12:00:00 AM","234","254","286","1","12","28.99","347.88","461.9100"
"SO53518","9/13/2019 12:00:00 AM","544","254","286","1","8","48.59","388.72","287.6800"
"SO53518","9/13/2019 12:00:00 AM","525","254","286","1","5","158.43","792.15","722.9700"
"SO53518","9/13/2019 12:00:00 AM","513","254","286","1","1","218.45","218.45","199.3800"
"SO53518","9/13/2019 12:00:00 AM","475","254","286","1","5","41.99","209.95","130.8800"
"SO53518","9/13/2019 12:00:00 AM","597","254","286","1","5","323.99","1619.95","1472.9000"
"SO53518","9/13/2019 12:00:00 AM","359","254","286","1","6","1376.99","8261.94","7511.8900"
"SO53518","9/13/2019 12:00:00 AM","515","254","286","1","5","16.27","81.35","60.2100"
"SO53518","9/13/2019 12:00:00 AM","225","254","286","1","11","5.21","57.31","76.1500"
"SO53518","9/13/2019 12:00:00 AM","398","254","286","1","11","25.83","284.13","217.5300"
"SO53518","9/13/2019 12:00:00 AM","531","254","286","1","4","149.87","599.48","547.1400"
"SO53518","9/13/2019 12:00:00 AM","551","254","286","1","11","153.15","1684.65","1590.5300"
"SO53518","9/13/2019 12:00:00 AM","477","254","286","1","13","2.89","37.57","24.2600"
"SO53518","9/13/2019 12:00:00 AM","491","254","286","1","12","31.31","375.72","498.8700"
"SO53518","9/13/2019 12:00:00 AM","484","254","286","1","2","4.77","9.54","5.9500"
"SO53518","9/13/2019 12:00:00 AM","595","254","286","1","2","338.99","677.98","616.4400"
"SO53518","9/13/2019 12:00:00 AM","594","254","286","1","3","338.99","1016.97","924.6500"
"SO53518","9/13/2019 12:00:00 AM","524","254","286","1","11","153.15","1684.65","1590.5300"
"SO53518","9/13/2019 12:00:00 AM","511","254","286","1","10","218.45","2184.50","1993.7600"
"SO53518","9/13/2019 12:00:00 AM","527","254","286","1","5","158.43","792.15","722.9700"
"SO53518","9/13/2019 12:00:00 AM","542","254","286","1","1","24.29","24.29","17.9800"
"SO53518","9/13/2019 12:00:00 AM","557","254","286","1","3","153.89","461.67","341.6400"
"SO53518","9/13/2019 12:00:00 AM","601","254","286","1","5","32.39","161.95","119.8600"
"SO53518","9/13/2019 12:00:00 AM","543","254","286","1","1","37.25","37.25","27.5700"
"SO53518","9/13/2019 12:00:00 AM","591","254","286","1","2","338.99","677.98","616.4400"
"SO53518","9/13/2019 12:00:00 AM","490","254","286","1","7","32.39","226.73","291.0100"
"SO53518","9/13/2019 12:00:00 AM","306","254","286","1","4","809.76","3239.04","2956.1600"
"SO53518","9/13/2019 12:00:00 AM","599","254","286","1","2","323.99","647.98","589.1600"
"SO53518","9/13/2019 12:00:00 AM","476","254","286","1","10","41.99","419.90","261.7600"
"SO53518","9/13/2019 12:00:00 AM","556","254","286","1","1","105.29","105.29","77.9200"
"SO53518","9/13/2019 12:00:00 AM","526","254","286","1","3","158.43","475.29","433.7800"
"SO53518","9/13/2019 12:00:00 AM","295","254","286","1","1","818.70","818.70","747.2000"
"SO53518","9/13/2019 12:00:00 AM","533","254","286","1","7","149.87","1049.09","957.5000"
"SO53518","9/13/2019 12:00:00 AM","598","254","286","1","2","323.99","647.98","589.1600"
"SO53518","9/13/2019 12:00:00 AM","512","254","286","1","7","218.45","1529.15","1395.6300"
"SO53518","9/13/2019 12:00:00 AM","471","254","286","1","4","38.10","152.40","95.0000"
"SO53518","9/13/2019 12:00:00 AM","309","254","286","1","2","818.70","1637.40","1494.4000"
"SO53518","9/13/2019 12:00:00 AM","363","254","286","1","5","1376.99","6884.95","6259.9100"
"SO53518","9/13/2019 12:00:00 AM","592","254","286","1","1","338.99","338.99","308.2200"
"SO53519","9/13/2019 12:00:00 AM","569","122","290","8","1","334.06","334.06","461.4400"
"SO53520","9/13/2019 12:00:00 AM","556","536","295","8","1","105.29","105.29","77.9200"
"SO53520","9/13/2019 12:00:00 AM","565","536","295","8","2","334.06","668.12","922.8900"
"SO53520","9/13/2019 12:00:00 AM","575","536","295","8","5","1430.44","7152.20","7409.6900"
"SO53520","9/13/2019 12:00:00 AM","579","536","295","8","2","728.91","1457.82","1510.3000"
"SO53520","9/13/2019 12:00:00 AM","586","536","295","8","1","334.06","334.06","461.4400"
"SO53520","9/13/2019 12:00:00 AM","560","536","295","8","1","728.91","728.91","755.1500"
"SO53520","9/13/2019 12:00:00 AM","564","536","295","8","3","953.63","2860.89","4445.8100"
"SO53520","9/13/2019 12:00:00 AM","500","536","295","8","4","602.35","2409.40","2406.9700"
"SO53520","9/13/2019 12:00:00 AM","566","536","295","8","3","334.06","1002.18","1384.3300"
"SO53520","9/13/2019 12:00:00 AM","496","536","295","8","1","602.35","602.35","601.7400"
"SO53520","9/13/2019 12:00:00 AM","561","536","295","8","7","953.63","6675.41","10373.5700"
"SO53520","9/13/2019 12:00:00 AM","554","536","295","8","3","54.94","164.82","121.9700"
"SO53520","9/13/2019 12:00:00 AM","573","536","295","8","3","1430.44","4291.32","4445.8100"
"SO53520","9/13/2019 12:00:00 AM","493","536","295","8","3","200.05","600.15","599.5600"
"SO53520","9/13/2019 12:00:00 AM","501","536","295","8","3","72.88","218.64","161.7800"
"SO53520","9/13/2019 12:00:00 AM","507","536","295","8","4","200.05","800.20","799.4100"
"SO53520","9/13/2019 12:00:00 AM","571","536","295","8","2","334.06","668.12","922.8900"
"SO53520","9/13/2019 12:00:00 AM","492","536","295","8","2","602.35","1204.70","1203.4900"
"SO53520","9/13/2019 12:00:00 AM","506","536","295","8","1","200.05","200.05","199.8500"
"SO53520","9/13/2019 12:00:00 AM","548","536","295","8","5","48.59","242.95","179.8000"
"SO53520","9/13/2019 12:00:00 AM","601","536","295","8","3","32.39","97.17","71.9100"
"SO53520","9/13/2019 12:00:00 AM","574","536","295","8","1","1430.44","1430.44","1481.9400"
"SO53520","9/13/2019 12:00:00 AM","572","536","295","8","2","334.06","668.12","922.8900"
"SO53520","9/13/2019 12:00:00 AM","499","536","295","8","4","602.35","2409.40","2406.9700"
"SO53520","9/13/2019 12:00:00 AM","467","536","295","8","2","14.69","29.38","18.3200"
"SO53520","9/13/2019 12:00:00 AM","569","536","295","8","6","334.06","2004.36","2768.6700"
"SO53520","9/13/2019 12:00:00 AM","555","536","295","8","2","63.90","127.80","94.5700"
"SO53520","9/13/2019 12:00:00 AM","603","536","295","8","2","72.89","145.78","107.8800"
"SO53520","9/13/2019 12:00:00 AM","502","536","295","8","2","200.05","400.10","399.7000"
"SO53520","9/13/2019 12:00:00 AM","553","536","295","8","3","27.65","82.95","61.3900"
"SO53520","9/13/2019 12:00:00 AM","521","536","295","8","3","16.27","48.81","36.1200"
"SO53520","9/13/2019 12:00:00 AM","558","536","295","8","3","242.99","728.97","539.4500"
"SO53520","9/13/2019 12:00:00 AM","567","536","295","8","4","334.06","1336.24","1845.7800"
"SO53520","9/13/2019 12:00:00 AM","568","536","295","8","2","334.06","668.12","922.8900"
"SO53520","9/13/2019 12:00:00 AM","563","536","295","8","3","953.63","2860.89","4445.8100"
"SO53520","9/13/2019 12:00:00 AM","552","536","295","8","7","54.89","384.23","284.3500"
"SO53520","9/13/2019 12:00:00 AM","585","536","295","8","4","334.06","1336.24","1845.7800"
"SO53520","9/13/2019 12:00:00 AM","562","536","295","8","2","953.63","1907.26","2963.8800"
"SO53520","9/13/2019 12:00:00 AM","514","536","295","8","4","63.90","255.60","189.1400"
"SO53520","9/13/2019 12:00:00 AM","578","536","295","8","2","728.91","1457.82","1510.3000"
"SO53520","9/13/2019 12:00:00 AM","559","536","295","8","3","12.14","36.42","26.9600"
"SO53520","9/13/2019 12:00:00 AM","523","536","295","8","2","31.58","63.16","46.7400"
"SO53521","9/13/2019 12:00:00 AM","287","284","295","8","1","202.33","202.33","204.6300"
"SO53521","9/13/2019 12:00:00 AM","582","284","295","8","1","1020.59","1020.59","1082.5100"
"SO53521","9/13/2019 12:00:00 AM","404","284","295","8","2","26.72","53.44","39.5500"
"SO53521","9/13/2019 12:00:00 AM","491","284","295","8","3","32.39","97.17","124.7200"
"SO53522","9/13/2019 12:00:00 AM","568","38","289","1","3","334.06","1002.18","1384.3300"
"SO53522","9/13/2019 12:00:00 AM","572","38","289","1","1","334.06","334.06","461.4400"
"SO53523","9/14/2019 12:00:00 AM","474","571","292","7","4","41.99","167.96","104.7100"
"SO53523","9/14/2019 12:00:00 AM","490","571","292","7","2","32.39","64.78","83.1400"
"SO53523","9/14/2019 12:00:00 AM","511","571","292","7","3","218.45","655.35","598.1300"
"SO53523","9/14/2019 12:00:00 AM","471","571","292","7","5","38.10","190.50","118.7500"
"SO53523","9/14/2019 12:00:00 AM","222","571","292","7","2","20.99","41.98","26.1700"
"SO53523","9/14/2019 12:00:00 AM","542","571","292","7","4","24.29","97.16","71.9100"
"SO53523","9/14/2019 12:00:00 AM","465","571","292","7","4","14.69","58.76","36.6400"
"SO53523","9/14/2019 12:00:00 AM","544","571","292","7","1","48.59","48.59","35.9600"
"SO53523","9/14/2019 12:00:00 AM","477","571","292","7","5","2.99","14.95","9.3300"
"SO53523","9/14/2019 12:00:00 AM","476","571","292","7","3","41.99","125.97","78.5300"
"SO53523","9/14/2019 12:00:00 AM","217","571","292","7","5","20.99","104.95","65.4300"
"SO53523","9/14/2019 12:00:00 AM","491","571","292","7","5","32.39","161.95","207.8600"
"SO53523","9/14/2019 12:00:00 AM","234","571","292","7","5","29.99","149.95","192.4600"
"SO53523","9/14/2019 12:00:00 AM","214","571","292","7","7","20.99","146.93","91.6000"
"SO53523","9/14/2019 12:00:00 AM","483","571","292","7","4","72.00","288.00","179.5200"
"SO53523","9/14/2019 12:00:00 AM","484","571","292","7","6","4.77","28.62","17.8400"
"SO53523","9/14/2019 12:00:00 AM","475","571","292","7","2","41.99","83.98","52.3500"
"SO53523","9/14/2019 12:00:00 AM","487","571","292","7","8","32.99","263.92","164.5300"
"SO53523","9/14/2019 12:00:00 AM","225","571","292","7","5","5.39","26.95","34.6100"
"SO53523","9/14/2019 12:00:00 AM","517","571","292","7","1","31.58","31.58","23.3700"
"SO53523","9/14/2019 12:00:00 AM","472","571","292","7","9","38.10","342.90","213.7400"
"SO53524","9/14/2019 12:00:00 AM","523","611","285","5","4","31.58","126.32","93.4900"
"SO53524","9/14/2019 12:00:00 AM","568","611","285","5","10","334.06","3340.60","4614.4500"
"SO53524","9/14/2019 12:00:00 AM","488","611","285","5","14","31.31","438.34","582.0100"
"SO53524","9/14/2019 12:00:00 AM","507","611","285","5","1","200.05","200.05","199.8500"
"SO53524","9/14/2019 12:00:00 AM","571","611","285","5","3","334.06","1002.18","1384.3300"
"SO53524","9/14/2019 12:00:00 AM","234","611","285","5","15","27.49","412.35","577.3800"
"SO53524","9/14/2019 12:00:00 AM","573","611","285","5","3","1430.44","4291.32","4445.8100"
"SO53524","9/14/2019 12:00:00 AM","492","611","285","5","2","602.35","1204.70","1203.4900"
"SO53524","9/14/2019 12:00:00 AM","487","611","285","5","12","31.89","382.68","246.8000"
"SO53524","9/14/2019 12:00:00 AM","553","611","285","5","1","27.65","27.65","20.4600"
"SO53524","9/14/2019 12:00:00 AM","490","611","285","5","4","32.39","129.56","166.2900"
"SO53524","9/14/2019 12:00:00 AM","222","611","285","5","14","20.29","284.06","183.2100"
"SO53524","9/14/2019 12:00:00 AM","570","611","285","5","4","334.06","1336.24","1845.7800"
"SO53524","9/14/2019 12:00:00 AM","465","611","285","5","12","14.20","170.40","109.9100"
"SO53524","9/14/2019 12:00:00 AM","477","611","285","5","14","2.89","40.46","26.1300"
"SO53524","9/14/2019 12:00:00 AM","214","611","285","5","6","20.99","125.94","78.5200"
"SO53524","9/14/2019 12:00:00 AM","576","611","285","5","4","1430.44","5721.76","5927.7500"
"SO53524","9/14/2019 12:00:00 AM","503","611","285","5","4","200.05","800.20","799.4100"
"SO53524","9/14/2019 12:00:00 AM","491","611","285","5","14","31.31","438.34","582.0100"
"SO53524","9/14/2019 12:00:00 AM","471","611","285","5","4","38.10","152.40","95.0000"
"SO53524","9/14/2019 12:00:00 AM","225","611","285","5","12","5.21","62.52","83.0700"
"SO53524","9/14/2019 12:00:00 AM","502","611","285","5","2","200.05","400.10","399.7000"
"SO53524","9/14/2019 12:00:00 AM","237","611","285","5","8","29.99","239.92","307.9400"
"SO53524","9/14/2019 12:00:00 AM","498","611","285","5","1","602.35","602.35","601.7400"
"SO53524","9/14/2019 12:00:00 AM","561","611","285","5","3","953.63","2860.89","4445.8100"
"SO53524","9/14/2019 12:00:00 AM","483","611","285","5","9","72.00","648.00","403.9200"
"SO53524","9/14/2019 12:00:00 AM","563","611","285","5","1","953.63","953.63","1481.9400"
"SO53524","9/14/2019 12:00:00 AM","467","611","285","5","2","14.69","29.38","18.3200"
"SO53524","9/14/2019 12:00:00 AM","509","611","285","5","1","200.05","200.05","199.8500"
"SO53524","9/14/2019 12:00:00 AM","560","611","285","5","5","728.91","3644.55","3775.7500"
"SO53524","9/14/2019 12:00:00 AM","495","611","285","5","3","602.35","1807.05","1805.2300"
"SO53524","9/14/2019 12:00:00 AM","579","611","285","5","7","728.91","5102.37","5286.0600"
"SO53524","9/14/2019 12:00:00 AM","506","611","285","5","2","200.05","400.10","399.7000"
"SO53524","9/14/2019 12:00:00 AM","499","611","285","5","3","602.35","1807.05","1805.2300"
"SO53524","9/14/2019 12:00:00 AM","562","611","285","5","2","953.63","1907.26","2963.8800"
"SO53524","9/14/2019 12:00:00 AM","572","611","285","5","7","334.06","2338.42","3230.1100"
"SO53524","9/14/2019 12:00:00 AM","480","611","285","5","8","1.37","10.96","6.8500"
"SO53524","9/14/2019 12:00:00 AM","577","611","285","5","4","728.91","2915.64","3020.6000"
"SO53524","9/14/2019 12:00:00 AM","463","611","285","5","8","14.69","117.52","73.2700"
"SO53524","9/14/2019 12:00:00 AM","217","611","285","5","12","20.29","243.48","157.0400"
"SO53524","9/14/2019 12:00:00 AM","493","611","285","5","2","200.05","400.10","399.7000"
"SO53524","9/14/2019 12:00:00 AM","522","611","285","5","4","23.48","93.92","69.5100"
"SO53524","9/14/2019 12:00:00 AM","497","611","285","5","1","602.35","602.35","601.7400"
"SO53524","9/14/2019 12:00:00 AM","472","611","285","5","4","38.10","152.40","95.0000"
"SO53524","9/14/2019 12:00:00 AM","585","611","285","5","1","334.06","334.06","461.4400"
