DateKey,Flight,Departure Airport,Scheduled Departure Time,Actual Departure Time,Arrival Airport,Scheduled Arrival Time,Actual Arrival Time
20220109,TTA37,PDX,20:15,20:22,SEA,21:15,21:16
20220110,TTA37,PDX,20:15,,SEA,21:15,
20220110,TTA36,SEA,18:15,,PDX,19:15,
20220110,TTA30,SEA,06:15,06:15,PDX,07:15,07:26
20220110,TTA20,SEA,06:30,06:25,SFO,08:40,08:37
20220110,TTA10,SEA,06:10,07:47,LAX,08:55,08:57
20220110,TTA31,PDX,08:15,08:19,SEA,09:15,09:22
20220110,TTA11,LAX,09:50,09:50,SEA,12:35,12:40
20220110,TTA21,SFO,10:05,10:16,SEA,12:15,12:30
20220110,TTA32,SEA,10:15,10:24,PDX,11:15,11:28
20220110,TTA33,PDX,12:15,12:22,SEA,13:15,13:10
20220110,TTA12,SEA,14:05,14:01,LAX,16:50,16:51
20220110,TTA34,SEA,14:15,15:50,PDX,15:15,15:23
20220110,TTA35,PDX,16:15,16:24,SEA,17:15,17:24
20220110,TTA13,LAX,18:05,18:11,SEA,20:50,20:52
20220111,TTA10,SEA,06:10,06:11,LAX,08:55,08:59
20220111,TTA30,SEA,06:15,06:22,PDX,07:15,07:22
20220111,TTA20,SEA,06:30,06:48,SFO,08:40,08:40
20220111,TTA31,PDX,08:15,08:25,SEA,09:15,09:15
20220111,TTA11,LAX,09:50,09:58,SEA,12:35,12:42
20220111,TTA21,SFO,10:05,10:11,SEA,12:15,12:36
20220111,TTA32,SEA,10:15,10:15,PDX,11:15,11:20
20220111,TTA33,PDX,12:15,12:14,SEA,13:15,13:23
20220111,TTA22,SEA,13:35,13:45,SFO,15:45,15:45
20220111,TTA12,SEA,14:05,14:13,LAX,16:50,16:50
20220111,TTA34,SEA,14:15,14:20,PDX,15:15,15:14
20220111,TTA35,PDX,16:15,16:19,SEA,17:15,18:51
20220111,TTA23,SFO,17:35,17:37,SEA,19:45,19:41
20220111,TTA13,LAX,18:05,18:06,SEA,20:50,20:55
20220111,TTA36,SEA,18:15,18:31,PDX,19:15,19:33
20220111,TTA37,PDX,20:15,20:20,SEA,21:15,21:25
20220112,TTA10,SEA,06:10,06:06,LAX,08:55,09:00
20220112,TTA30,SEA,06:15,06:13,PDX,07:15,07:20
20220112,TTA20,SEA,06:30,06:29,SFO,08:40,08:40
20220112,TTA31,PDX,08:15,08:25,SEA,09:15,09:25
20220112,TTA11,LAX,09:50,09:59,SEA,12:35,12:35
20220112,TTA21,SFO,10:05,10:06,SEA,12:15,12:20
20220112,TTA32,SEA,10:15,10:25,PDX,11:15,11:18
20220112,TTA33,PDX,12:15,12:14,SEA,13:15,13:13
20220112,TTA22,SEA,13:35,13:37,SFO,15:45,15:42
20220112,TTA12,SEA,14:05,14:08,LAX,16:50,16:57
20220112,TTA34,SEA,14:15,14:13,PDX,15:15,15:25
20220112,TTA35,PDX,16:15,16:23,SEA,17:15,17:14
20220112,TTA23,SFO,17:35,17:31,SEA,19:45,19:45
20220112,TTA13,LAX,18:05,18:08,SEA,20:50,21:03
20220112,TTA36,SEA,18:15,18:15,PDX,19:15,19:15
20220112,TTA37,PDX,20:15,20:12,SEA,21:15,21:12
20220113,TTA10,SEA,06:10,06:13,LAX,08:55,09:00
20220113,TTA30,SEA,06:15,06:17,PDX,07:15,07:19
20220113,TTA20,SEA,06:30,06:27,SFO,08:40,08:45
20220113,TTA31,PDX,08:15,08:32,SEA,09:15,09:21
20220113,TTA11,LAX,09:50,10:07,SEA,12:35,12:45
20220113,TTA21,SFO,10:05,10:15,SEA,12:15,12:20
20220113,TTA32,SEA,10:15,10:15,PDX,11:15,11:25
20220113,TTA33,PDX,12:15,12:12,SEA,13:15,13:17
20220113,TTA22,SEA,13:35,13:38,SFO,15:45,15:52
20220113,TTA34,SEA,14:15,14:10,PDX,15:15,15:16
20220113,TTA12,SEA,14:05,15:05,LAX,16:50,16:51
20220113,TTA35,PDX,16:15,16:18,SEA,17:15,17:11
20220113,TTA23,SFO,17:35,17:33,SEA,19:45,19:50
20220113,TTA13,LAX,18:05,18:11,SEA,20:50,20:58
20220113,TTA36,SEA,18:15,18:15,PDX,19:15,19:18
20220113,TTA37,PDX,20:15,20:15,SEA,21:15,21:13
20220114,TTA10,SEA,06:10,06:16,LAX,08:55,08:54
20220114,TTA30,SEA,06:15,06:22,PDX,07:15,07:22
20220114,TTA20,SEA,06:30,06:36,SFO,08:40,08:55
20220114,TTA31,PDX,08:15,09:50,SEA,09:15,09:20
20220114,TTA11,LAX,09:50,09:56,SEA,12:35,12:32
20220114,TTA21,SFO,10:05,10:05,SEA,12:15,12:16
20220114,TTA32,SEA,10:15,10:16,PDX,11:15,11:20
20220114,TTA33,PDX,12:15,12:22,SEA,13:15,13:10
20220114,TTA12,SEA,14:05,14:05,LAX,16:50,16:57
20220114,TTA34,SEA,14:15,14:18,PDX,15:15,15:33
20220114,TTA35,PDX,16:15,16:10,SEA,17:15,17:23
20220114,TTA13,LAX,18:05,18:05,SEA,20:50,20:50
20220114,TTA36,SEA,18:15,18:17,PDX,19:15,19:15
20220114,TTA37,PDX,20:15,20:27,SEA,21:15,21:18
20220115,TTA10,SEA,06:10,06:06,LAX,08:55,09:05
20220115,TTA30,SEA,06:15,06:25,PDX,07:15,07:20
20220115,TTA20,SEA,06:30,06:38,SFO,08:40,08:43
20220115,TTA31,PDX,08:15,08:21,SEA,09:15,09:17
20220115,TTA11,LAX,09:50,09:59,SEA,12:35,13:17
20220115,TTA21,SFO,10:05,10:05,SEA,12:15,12:15
20220115,TTA32,SEA,10:15,10:23,PDX,11:15,11:19
20220115,TTA33,PDX,12:15,12:18,SEA,13:15,13:11
20220115,TTA22,SEA,13:35,13:51,SFO,15:45,15:56
20220115,TTA12,SEA,14:05,14:07,LAX,16:50,16:51
20220115,TTA34,SEA,14:15,14:25,PDX,15:15,15:17
20220115,TTA35,PDX,16:15,16:20,SEA,17:15,17:27
20220115,TTA23,SFO,17:35,17:35,SEA,19:45,19:54
20220115,TTA13,LAX,18:05,18:09,SEA,20:50,20:54
20220115,TTA36,SEA,18:15,18:20,PDX,19:15,20:15
20220115,TTA37,PDX,20:15,20:13,SEA,21:15,21:19
20220116,TTA35,PDX,16:15,,SEA,17:15,
20220116,TTA34,SEA,14:15,,PDX,15:15,
20220116,TTA30,SEA,06:15,06:11,PDX,07:15,07:13
20220116,TTA10,SEA,06:10,06:30,LAX,08:55,09:00
20220116,TTA20,SEA,06:30,06:32,SFO,08:40,08:43
20220116,TTA31,PDX,08:15,08:23,SEA,09:15,09:14
20220116,TTA11,LAX,09:50,09:53,SEA,12:35,12:43
20220116,TTA32,SEA,10:15,10:11,PDX,11:15,11:23
20220116,TTA21,SFO,10:05,10:12,SEA,12:15,12:30
20220116,TTA22,SEA,13:35,13:40,SFO,15:45,15:49
20220116,TTA33,PDX,12:15,13:51,SEA,13:15,14:15
20220116,TTA12,SEA,14:05,14:09,LAX,16:50,17:00
20220116,TTA23,SFO,17:35,17:43,SEA,19:45,19:45
20220116,TTA36,SEA,18:15,18:19,PDX,19:15,19:23
20220116,TTA13,LAX,18:05,18:45,SEA,20:50,20:45
20220116,TTA37,PDX,20:15,20:10,SEA,21:15,21:19
20220117,TTA10,SEA,06:10,06:10,LAX,08:55,09:08
20220117,TTA30,SEA,06:15,06:22,PDX,07:15,07:33
20220117,TTA20,SEA,06:30,06:25,SFO,08:40,09:20
20220117,TTA31,PDX,08:15,08:19,SEA,09:15,09:16
20220117,TTA11,LAX,09:50,09:53,SEA,12:35,12:38
20220117,TTA21,SFO,10:05,10:09,SEA,12:15,12:45
20220117,TTA32,SEA,10:15,10:18,PDX,11:15,11:18
20220117,TTA33,PDX,12:15,12:35,SEA,13:15,13:10
20220117,TTA12,SEA,14:05,14:10,LAX,16:50,17:00
20220117,TTA34,SEA,14:15,14:25,PDX,15:15,15:29
20220117,TTA35,PDX,16:15,16:20,SEA,17:15,17:24
20220117,TTA13,LAX,18:05,18:02,SEA,20:50,20:52
20220117,TTA36,SEA,18:15,18:15,PDX,19:15,19:13
20220117,TTA37,PDX,20:15,20:15,SEA,21:15,21:14
20220118,TTA37,PDX,20:15,,SEA,21:15,
20220118,TTA36,SEA,18:15,,PDX,19:15,
20220118,TTA30,SEA,06:15,06:15,PDX,07:15,07:19
20220118,TTA10,SEA,06:10,06:23,LAX,08:55,09:03
20220118,TTA20,SEA,06:30,06:32,SFO,08:40,08:35
20220118,TTA31,PDX,08:15,08:15,SEA,09:15,09:27
20220118,TTA11,LAX,09:50,09:46,SEA,12:35,13:17
20220118,TTA32,SEA,10:15,10:13,PDX,11:15,11:25
20220118,TTA21,SFO,10:05,10:21,SEA,12:15,12:38
20220118,TTA33,PDX,12:15,12:22,SEA,13:15,14:15
20220118,TTA22,SEA,13:35,13:41,SFO,15:45,16:25
20220118,TTA12,SEA,14:05,14:15,LAX,16:50,16:50
20220118,TTA34,SEA,14:15,14:18,PDX,15:15,15:30
20220118,TTA35,PDX,16:15,16:24,SEA,17:15,17:30
20220118,TTA23,SFO,17:35,17:36,SEA,19:45,19:53
20220118,TTA13,LAX,18:05,18:04,SEA,20:50,22:25
20220119,TTA35,PDX,16:15,,SEA,17:15,
20220119,TTA34,SEA,14:15,,PDX,15:15,
20220119,TTA10,SEA,06:10,06:17,LAX,08:55,09:05
20220119,TTA20,SEA,06:30,06:28,SFO,08:40,08:42
20220119,TTA30,SEA,06:15,06:30,PDX,07:15,07:16
20220119,TTA31,PDX,08:15,08:16,SEA,09:15,09:22
20220119,TTA11,LAX,09:50,09:52,SEA,12:35,12:34
20220119,TTA21,SFO,10:05,10:10,SEA,12:15,12:10
20220119,TTA32,SEA,10:15,10:14,PDX,11:15,11:23
20220119,TTA33,PDX,12:15,12:11,SEA,13:15,13:24
20220119,TTA22,SEA,13:35,13:44,SFO,15:45,15:43
20220119,TTA12,SEA,14:05,14:05,LAX,16:50,16:49
20220119,TTA23,SFO,17:35,17:37,SEA,19:45,19:46
20220119,TTA13,LAX,18:05,19:00,SEA,20:50,20:57
20220119,TTA36,SEA,18:15,19:53,PDX,19:15,19:20
20220119,TTA37,PDX,20:15,20:21,SEA,21:15,21:19
20220120,TTA10,SEA,06:10,06:10,LAX,08:55,08:55
20220120,TTA30,SEA,06:15,06:23,PDX,07:15,07:23
20220120,TTA20,SEA,06:30,06:32,SFO,08:40,08:39
20220120,TTA31,PDX,08:15,08:19,SEA,09:15,09:16
20220120,TTA11,LAX,09:50,09:54,SEA,12:35,12:49
20220120,TTA21,SFO,10:05,10:13,SEA,12:15,12:23
20220120,TTA32,SEA,10:15,10:17,PDX,11:15,11:13
20220120,TTA33,PDX,12:15,12:26,SEA,13:15,13:14
20220120,TTA22,SEA,13:35,13:34,SFO,15:45,15:45
20220120,TTA12,SEA,14:05,14:24,LAX,16:50,17:07
20220120,TTA34,SEA,14:15,14:30,PDX,15:15,15:12
20220120,TTA35,PDX,16:15,16:23,SEA,17:15,17:17
20220120,TTA23,SFO,17:35,17:35,SEA,19:45,19:55
20220120,TTA13,LAX,18:05,18:12,SEA,20:50,21:08
20220120,TTA36,SEA,18:15,18:21,PDX,19:15,19:16
20220120,TTA37,PDX,20:15,20:17,SEA,21:15,21:16
20220121,TTA10,SEA,06:10,06:14,LAX,08:55,08:51
20220121,TTA30,SEA,06:15,06:25,PDX,07:15,07:23
20220121,TTA20,SEA,06:30,08:07,SFO,08:40,08:44
20220121,TTA31,PDX,08:15,08:30,SEA,09:15,09:57
20220121,TTA11,LAX,09:50,09:57,SEA,12:35,12:44
20220121,TTA21,SFO,10:05,10:13,SEA,12:15,12:15
20220121,TTA32,SEA,10:15,10:18,PDX,11:15,11:21
20220121,TTA33,PDX,12:15,12:17,SEA,13:15,13:18
20220121,TTA12,SEA,14:05,14:10,LAX,16:50,16:45
20220121,TTA34,SEA,14:15,14:56,PDX,15:15,15:16
20220121,TTA35,PDX,16:15,16:56,SEA,17:15,17:17
20220121,TTA13,LAX,18:05,18:02,SEA,20:50,20:55
20220121,TTA36,SEA,18:15,18:20,PDX,19:15,19:22
20220121,TTA37,PDX,20:15,20:18,SEA,21:15,21:15
20220122,TTA35,PDX,16:15,,SEA,17:15,
20220122,TTA34,SEA,14:15,,PDX,15:15,
20220122,TTA10,SEA,06:10,06:15,LAX,08:55,09:03
20220122,TTA20,SEA,06:30,06:30,SFO,08:40,08:43
20220122,TTA30,SEA,06:15,06:56,PDX,07:15,07:20
20220122,TTA31,PDX,08:15,08:13,SEA,09:15,09:20
20220122,TTA11,LAX,09:50,10:10,SEA,12:35,12:33
20220122,TTA21,SFO,10:05,10:12,SEA,12:15,12:15
20220122,TTA32,SEA,10:15,10:15,PDX,11:15,11:23
20220122,TTA33,PDX,12:15,12:19,SEA,13:15,13:13
20220122,TTA22,SEA,13:35,13:43,SFO,15:45,15:45
20220122,TTA12,SEA,14:05,14:14,LAX,16:50,17:06
20220122,TTA23,SFO,17:35,17:42,SEA,19:45,20:27
20220122,TTA13,LAX,18:05,18:00,SEA,20:50,20:54
20220122,TTA36,SEA,18:15,18:18,PDX,19:15,19:16
20220122,TTA37,PDX,20:15,20:24,SEA,21:15,21:22
20220123,TTA30,SEA,06:15,06:16,PDX,07:15,07:27
20220123,TTA10,SEA,06:10,06:17,LAX,08:55,08:53
20220123,TTA20,SEA,06:30,06:33,SFO,08:40,08:48
20220123,TTA31,PDX,08:15,08:19,SEA,09:15,09:23
20220123,TTA11,LAX,09:50,09:50,SEA,12:35,12:36
20220123,TTA21,SFO,10:05,10:08,SEA,12:15,12:29
20220123,TTA32,SEA,10:15,10:28,PDX,11:15,11:11
20220123,TTA33,PDX,12:15,12:15,SEA,13:15,13:23
20220123,TTA22,SEA,13:35,13:43,SFO,15:45,15:47
20220123,TTA12,SEA,14:05,14:09,LAX,16:50,17:00
20220123,TTA34,SEA,14:15,14:21,PDX,15:15,15:11
20220123,TTA35,PDX,16:15,16:13,SEA,17:15,17:20
20220123,TTA23,SFO,17:35,17:36,SEA,19:45,20:04
20220123,TTA13,LAX,18:05,18:01,SEA,20:50,20:55
20220123,TTA36,SEA,18:15,18:13,PDX,19:15,19:27
20220123,TTA37,PDX,20:15,20:15,SEA,21:15,21:17
20220124,TTA30,SEA,06:15,06:15,PDX,07:15,07:24
20220124,TTA10,SEA,06:10,06:15,LAX,08:55,08:55
20220124,TTA20,SEA,06:30,06:40,SFO,08:40,08:56
20220124,TTA31,PDX,08:15,08:17,SEA,09:15,09:32
20220124,TTA11,LAX,09:50,09:49,SEA,12:35,12:33
20220124,TTA21,SFO,10:05,10:14,SEA,12:15,12:40
20220124,TTA32,SEA,10:15,10:17,PDX,11:15,11:18
20220124,TTA33,PDX,12:15,12:15,SEA,13:15,14:50
20220124,TTA12,SEA,14:05,14:05,LAX,16:50,16:55
20220124,TTA34,SEA,14:15,14:21,PDX,15:15,15:23
20220124,TTA35,PDX,16:15,16:22,SEA,17:15,17:16
20220124,TTA13,LAX,18:05,18:12,SEA,20:50,22:27
20220124,TTA36,SEA,18:15,18:32,PDX,19:15,19:17
20220124,TTA37,PDX,20:15,20:20,SEA,21:15,21:15
20220125,TTA10,SEA,06:10,06:13,LAX,08:55,08:57
20220125,TTA20,SEA,06:30,06:25,SFO,08:40,08:56
20220125,TTA30,SEA,06:15,06:26,PDX,07:15,07:21
20220125,TTA31,PDX,08:15,08:15,SEA,09:15,09:23
20220125,TTA11,LAX,09:50,09:58,SEA,12:35,12:38
20220125,TTA21,SFO,10:05,10:14,SEA,12:15,12:37
20220125,TTA32,SEA,10:15,10:15,PDX,11:15,11:13
20220125,TTA33,PDX,12:15,12:21,SEA,13:15,13:15
20220125,TTA22,SEA,13:35,13:45,SFO,15:45,15:53
20220125,TTA12,SEA,14:05,14:15,LAX,16:50,16:56
20220125,TTA34,SEA,14:15,14:23,PDX,15:15,15:17
20220125,TTA35,PDX,16:15,16:25,SEA,17:15,17:16
20220125,TTA23,SFO,17:35,17:45,SEA,19:45,19:50
20220125,TTA13,LAX,18:05,18:13,SEA,20:50,20:56
20220125,TTA36,SEA,18:15,18:23,PDX,19:15,19:15
20220125,TTA37,PDX,20:15,20:10,SEA,21:15,21:26
20220126,TTA10,SEA,06:10,06:07,LAX,08:55,08:55
20220126,TTA30,SEA,06:15,06:22,PDX,07:15,07:28
20220126,TTA20,SEA,06:30,06:40,SFO,08:40,08:48
20220126,TTA31,PDX,08:15,08:16,SEA,09:15,09:18
20220126,TTA21,SFO,10:05,10:13,SEA,12:15,12:20
20220126,TTA32,SEA,10:15,10:18,PDX,11:15,11:18
20220126,TTA11,LAX,09:50,10:45,SEA,12:35,12:30
20220126,TTA33,PDX,12:15,12:29,SEA,13:15,13:15
20220126,TTA22,SEA,13:35,13:49,SFO,15:45,15:50
20220126,TTA12,SEA,14:05,14:02,LAX,16:50,16:49
20220126,TTA34,SEA,14:15,14:17,PDX,15:15,15:14
20220126,TTA35,PDX,16:15,16:22,SEA,17:15,17:25
20220126,TTA23,SFO,17:35,17:39,SEA,19:45,19:54
20220126,TTA13,LAX,18:05,18:45,SEA,20:50,21:10
20220126,TTA36,SEA,18:15,18:55,PDX,19:15,19:32
20220126,TTA37,PDX,20:15,20:18,SEA,21:15,21:21
20220127,TTA30,SEA,06:15,06:14,PDX,07:15,07:21
20220127,TTA10,SEA,06:10,06:19,LAX,08:55,09:04
20220127,TTA20,SEA,06:30,06:32,SFO,08:40,08:38
20220127,TTA31,PDX,08:15,08:21,SEA,09:15,09:23
20220127,TTA11,LAX,09:50,09:46,SEA,12:35,12:30
20220127,TTA21,SFO,10:05,10:03,SEA,12:15,12:27
20220127,TTA32,SEA,10:15,10:15,PDX,11:15,11:21
20220127,TTA33,PDX,12:15,12:20,SEA,13:15,13:10
20220127,TTA22,SEA,13:35,13:34,SFO,15:45,15:45
20220127,TTA12,SEA,14:05,14:04,LAX,16:50,16:58
20220127,TTA34,SEA,14:15,14:17,PDX,15:15,15:18
20220127,TTA35,PDX,16:15,16:27,SEA,17:15,17:33
20220127,TTA13,LAX,18:05,18:00,SEA,20:50,20:57
20220127,TTA36,SEA,18:15,18:10,PDX,19:15,19:22
20220127,TTA23,SFO,17:35,19:12,SEA,19:45,20:02
20220127,TTA37,PDX,20:15,20:19,SEA,21:15,21:23
20220128,TTA30,SEA,06:15,,PDX,07:15,
20220128,TTA31,PDX,08:15,,SEA,09:15,
20220128,TTA20,SEA,06:30,06:40,SFO,08:40,08:35
20220128,TTA10,SEA,06:10,06:51,LAX,08:55,08:55
20220128,TTA11,LAX,09:50,09:57,SEA,12:35,12:37
20220128,TTA21,SFO,10:05,10:03,SEA,12:15,12:15
20220128,TTA32,SEA,10:15,10:19,PDX,11:15,11:23
20220128,TTA33,PDX,12:15,12:22,SEA,13:15,13:13
20220128,TTA12,SEA,14:05,14:06,LAX,16:50,16:51
20220128,TTA34,SEA,14:15,14:25,PDX,15:15,15:16
20220128,TTA35,PDX,16:15,16:15,SEA,17:15,17:11
20220128,TTA13,LAX,18:05,18:10,SEA,20:50,20:50
20220128,TTA36,SEA,18:15,19:15,PDX,19:15,19:24
20220128,TTA37,PDX,20:15,20:13,SEA,21:15,21:11
20220129,TTA10,SEA,06:10,06:08,LAX,08:55,09:00
20220129,TTA30,SEA,06:15,06:13,PDX,07:15,07:28
20220129,TTA20,SEA,06:30,06:25,SFO,08:40,08:44
20220129,TTA31,PDX,08:15,08:15,SEA,09:15,09:10
20220129,TTA11,LAX,09:50,10:05,SEA,12:35,12:37
20220129,TTA21,SFO,10:05,10:08,SEA,12:15,12:14
20220129,TTA32,SEA,10:15,10:15,PDX,11:15,11:14
20220129,TTA33,PDX,12:15,12:22,SEA,13:15,13:15
20220129,TTA22,SEA,13:35,13:44,SFO,15:45,15:54
20220129,TTA12,SEA,14:05,14:15,LAX,16:50,16:57
20220129,TTA34,SEA,14:15,14:23,PDX,15:15,15:20
20220129,TTA35,PDX,16:15,16:21,SEA,17:15,17:20
20220129,TTA23,SFO,17:35,17:37,SEA,19:45,19:48
20220129,TTA13,LAX,18:05,18:17,SEA,20:50,20:49
20220129,TTA36,SEA,18:15,18:27,PDX,19:15,19:23
20220129,TTA37,PDX,20:15,20:21,SEA,21:15,21:21
20220130,TTA10,SEA,06:10,06:14,LAX,08:55,09:03
20220130,TTA30,SEA,06:15,06:20,PDX,07:15,07:21
20220130,TTA20,SEA,06:30,06:36,SFO,08:40,08:41
20220130,TTA31,PDX,08:15,08:19,SEA,09:15,09:16
20220130,TTA11,LAX,09:50,09:59,SEA,12:35,12:35
20220130,TTA21,SFO,10:05,10:01,SEA,12:15,12:37
20220130,TTA32,SEA,10:15,10:24,PDX,11:15,11:14
20220130,TTA33,PDX,12:15,12:35,SEA,13:15,13:19
20220130,TTA12,SEA,14:05,14:06,LAX,16:50,16:50
20220130,TTA34,SEA,14:15,14:25,PDX,15:15,15:26
20220130,TTA22,SEA,13:35,15:10,SFO,15:45,15:50
20220130,TTA23,SFO,17:35,17:42,SEA,19:45,19:41
20220130,TTA35,PDX,16:15,17:53,SEA,17:15,17:24
20220130,TTA13,LAX,18:05,18:07,SEA,20:50,21:07
20220130,TTA36,SEA,18:15,18:15,PDX,19:15,19:16
20220130,TTA37,PDX,20:15,20:19,SEA,21:15,21:15
20220131,TTA33,PDX,12:15,,SEA,13:15,
20220131,TTA32,SEA,10:15,,PDX,11:15,
20220131,TTA10,SEA,06:10,06:11,LAX,08:55,08:59
20220131,TTA30,SEA,06:15,06:12,PDX,07:15,07:25
20220131,TTA20,SEA,06:30,06:39,SFO,08:40,08:39
20220131,TTA31,PDX,08:15,08:23,SEA,09:15,09:28
20220131,TTA11,LAX,09:50,09:55,SEA,12:35,12:42
20220131,TTA21,SFO,10:05,10:09,SEA,12:15,12:32
20220131,TTA12,SEA,14:05,14:12,LAX,16:50,17:00
20220131,TTA34,SEA,14:15,14:15,PDX,15:15,15:17
20220131,TTA35,PDX,16:15,16:22,SEA,17:15,17:15
20220131,TTA13,LAX,18:05,18:17,SEA,20:50,20:59
20220131,TTA36,SEA,18:15,18:24,PDX,19:15,20:51
20220131,TTA37,PDX,20:15,20:20,SEA,21:15,21:19
20220201,TTA10,SEA,06:10,06:20,LAX,08:55,09:04
20220201,TTA30,SEA,06:15,06:27,PDX,07:15,07:19
20220201,TTA20,SEA,06:30,06:40,SFO,08:40,08:46
20220201,TTA31,PDX,08:15,09:50,SEA,09:15,09:27
20220201,TTA11,LAX,09:50,09:51,SEA,12:35,12:35
20220201,TTA21,SFO,10:05,10:13,SEA,12:15,12:32
20220201,TTA32,SEA,10:15,10:19,PDX,11:15,11:25
20220201,TTA33,PDX,12:15,12:29,SEA,13:15,13:15
20220201,TTA22,SEA,13:35,13:39,SFO,15:45,15:44
20220201,TTA12,SEA,14:05,15:40,LAX,16:50,16:48
20220201,TTA23,SFO,17:35,17:40,SEA,19:45,19:59
20220201,TTA36,SEA,18:15,18:35,PDX,19:15,19:15
20220201,TTA13,LAX,18:05,19:41,SEA,20:50,21:01
20220201,TTA37,PDX,20:15,20:16,SEA,21:15,21:18
20220202,TTA30,SEA,06:15,06:13,PDX,07:15,07:18
20220202,TTA10,SEA,06:10,06:17,LAX,08:55,08:55
20220202,TTA20,SEA,06:30,06:33,SFO,08:40,08:51
20220202,TTA31,PDX,08:15,08:13,SEA,09:15,09:21
20220202,TTA11,LAX,09:50,09:52,SEA,12:35,12:44
20220202,TTA21,SFO,10:05,10:06,SEA,12:15,12:19
20220202,TTA22,SEA,13:35,13:36,SFO,15:45,15:43
20220202,TTA34,SEA,14:15,14:21,PDX,15:15,15:15
20220202,TTA35,PDX,16:15,16:14,SEA,17:15,17:15
20220202,TTA23,SFO,17:35,17:33,SEA,19:45,19:42
20220202,TTA36,SEA,18:15,18:21,PDX,19:15,20:51
20220202,TTA37,PDX,20:15,20:14,SEA,21:15,21:19
20220203,TTA21,SFO,10:05,,SEA,12:15,
20220203,TTA20,SEA,06:30,,SFO,08:40,
20220203,TTA13,LAX,18:05,,SEA,20:50,
20220203,TTA12,SEA,14:05,,LAX,16:50,
20220203,TTA10,SEA,06:10,06:10,LAX,08:55,09:50
20220203,TTA30,SEA,06:15,06:25,PDX,07:15,07:26
20220203,TTA31,PDX,08:15,08:14,SEA,09:15,09:24
20220203,TTA11,LAX,09:50,09:48,SEA,12:35,12:45
20220203,TTA32,SEA,10:15,10:26,PDX,11:15,11:15
20220203,TTA33,PDX,12:15,12:19,SEA,13:15,13:24
20220203,TTA22,SEA,13:35,13:31,SFO,15:45,15:49
20220203,TTA23,SFO,17:35,17:45,SEA,19:45,19:45
20220203,TTA36,SEA,18:15,19:53,PDX,19:15,19:13
20220203,TTA37,PDX,20:15,20:18,SEA,21:15,21:32
20220204,TTA10,SEA,06:10,06:12,LAX,08:55,08:54
20220204,TTA30,SEA,06:15,06:23,PDX,07:15,07:27
20220204,TTA20,SEA,06:30,06:45,SFO,08:40,08:40
20220204,TTA31,PDX,08:15,08:15,SEA,09:15,09:24
20220204,TTA11,LAX,09:50,09:57,SEA,12:35,12:34
20220204,TTA21,SFO,10:05,10:24,SEA,12:15,12:14
20220204,TTA34,SEA,14:15,14:17,PDX,15:15,15:20
20220204,TTA35,PDX,16:15,16:31,SEA,17:15,17:34
20220204,TTA36,SEA,18:15,18:15,PDX,19:15,19:23
20220204,TTA37,PDX,20:15,20:15,SEA,21:15,21:12
20220205,TTA10,SEA,06:10,06:14,LAX,08:55,08:58
20220205,TTA30,SEA,06:15,06:19,PDX,07:15,07:18
20220205,TTA20,SEA,06:30,06:45,SFO,08:40,08:43
20220205,TTA31,PDX,08:15,08:22,SEA,09:15,09:30
20220205,TTA11,LAX,09:50,10:02,SEA,12:35,12:33
20220205,TTA21,SFO,10:05,10:15,SEA,12:15,12:56
20220205,TTA32,SEA,10:15,10:28,PDX,11:15,12:15
20220205,TTA33,PDX,12:15,12:21,SEA,13:15,13:11
20220205,TTA22,SEA,13:35,13:44,SFO,15:45,15:42
20220205,TTA12,SEA,14:05,14:10,LAX,16:50,16:52
20220205,TTA23,SFO,17:35,17:39,SEA,19:45,19:40
20220205,TTA13,LAX,18:05,18:14,SEA,20:50,20:56
20220205,TTA36,SEA,18:15,18:26,PDX,19:15,19:15
20220205,TTA37,PDX,20:15,20:20,SEA,21:15,21:24
20220206,TTA30,SEA,06:15,06:13,PDX,07:15,07:11
20220206,TTA10,SEA,06:10,06:14,LAX,08:55,08:58
20220206,TTA20,SEA,06:30,06:38,SFO,08:40,08:53
20220206,TTA31,PDX,08:15,08:22,SEA,09:15,09:18
20220206,TTA11,LAX,09:50,09:49,SEA,12:35,12:49
20220206,TTA21,SFO,10:05,10:05,SEA,12:15,12:42
20220206,TTA32,SEA,10:15,10:21,PDX,11:15,11:21
20220206,TTA33,PDX,12:15,12:10,SEA,13:15,13:13
20220206,TTA22,SEA,13:35,13:40,SFO,15:45,15:45
20220206,TTA12,SEA,14:05,14:14,LAX,16:50,17:00
20220206,TTA23,SFO,17:35,17:41,SEA,19:45,20:00
20220206,TTA36,SEA,18:15,18:15,PDX,19:15,19:13
20220206,TTA13,LAX,18:05,18:16,SEA,20:50,21:04
20220206,TTA37,PDX,20:15,20:17,SEA,21:15,21:13
20220207,TTA30,SEA,06:15,06:20,PDX,07:15,07:11
20220207,TTA10,SEA,06:10,06:22,LAX,08:55,08:50
20220207,TTA20,SEA,06:30,06:27,SFO,08:40,08:45
20220207,TTA31,PDX,08:15,08:26,SEA,09:15,09:15
20220207,TTA11,LAX,09:50,09:50,SEA,12:35,12:39
20220207,TTA21,SFO,10:05,10:16,SEA,12:15,13:11
20220207,TTA34,SEA,14:15,14:15,PDX,15:15,15:16
20220207,TTA35,PDX,16:15,16:55,SEA,17:15,17:17
